id,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price
29063,Argentina,Capital Federal,Barracas,3,2,2,86,86,290000
29064,Argentina,Capital Federal,Barracas,2,2,1,43,36,96500
29065,Argentina,Capital Federal,Barracas,3,2,2,123,63,338250
29066,Argentina,Capital Federal,Belgrano,3,2,2,100,90,245000
29067,Argentina,Capital Federal,Belgrano,3,2,1,76,,185000
29068,Argentina,Capital Federal,Congreso,3,2,1,40,40,84000
29069,Argentina,Capital Federal,Paternal,3,2,2,63,57,140000
29070,Argentina,Capital Federal,Recoleta,3,2,1,67,50,205000
29071,Argentina,Capital Federal,Recoleta,3,2,1,63,52,149000
29072,Argentina,Capital Federal,Belgrano,3,2,2,76,68,279000
29073,Argentina,Capital Federal,Barracas,2,2,1,43,36,101300
29074,Argentina,Capital Federal,Barracas,3,2,2,71,65,195250
29075,Argentina,Capital Federal,Barracas,3,2,2,110,65,302500
29076,Argentina,Capital Federal,Nuñez,3,2,2,76,68,279000
29077,Argentina,Capital Federal,Nuñez,3,2,1,63,63,157000
29078,Argentina,Capital Federal,Nuñez,3,2,1,51,51,119000
29079,Argentina,Capital Federal,Retiro,3,2,1,56,56,190000
29080,Argentina,Capital Federal,Almagro,3,2,1,54,52,124000
29081,Argentina,Capital Federal,Almagro,2,2,1,62,50,169000
29082,Argentina,Capital Federal,Almagro,3,2,1,57,57,147000
29083,Argentina,Capital Federal,Almagro,3,2,1,56,56,112000
29084,Argentina,Capital Federal,Liniers,3,2,1,75,55,190000
29085,Argentina,Capital Federal,Palermo,3,2,1,54,50,164000
29086,Argentina,Capital Federal,Palermo,3,2,1,73,73,238000
29087,Argentina,Capital Federal,Palermo,3,2,2,93,93,515000
29088,Argentina,Capital Federal,Palermo,3,2,2,110,,400000
29089,Argentina,Capital Federal,Barracas,3,2,2,89,89,280000
29090,Argentina,Capital Federal,Barracas,3,2,1,58,58,120000
29091,Argentina,Capital Federal,Caballito,1,1,1,40,40,112000
29092,Argentina,Capital Federal,Balvanera,2,1,2,,,65000
29093,Argentina,Capital Federal,Balvanera,1,1,1,,,47500
29094,Argentina,Capital Federal,Saavedra,2,1,1,,,210000
29095,Argentina,Capital Federal,Palermo,1,0,1,,,126800
29096,Argentina,Capital Federal,Palermo,1,0,,,,180180
29097,Argentina,Capital Federal,Palermo,1,0,,,,199100
29098,Argentina,Capital Federal,Balvanera,1,0,2,,,39000
29099,Argentina,Capital Federal,Balvanera,1,0,2,,,41000
29100,Argentina,Capital Federal,San Telmo,1,0,1,,,58254
29101,Argentina,Capital Federal,Palermo,1,0,1,,,111600
29102,Argentina,Capital Federal,San Cristobal,1,0,1,,,65631
29103,Argentina,Capital Federal,San Cristobal,1,0,1,,,38878
29104,Argentina,Capital Federal,Villa Urquiza,1,0,1,,,102000
29105,Argentina,Capital Federal,Boca,1,1,1,65,56,156000
29106,Argentina,Capital Federal,Boca,2,1,1,80,70,235000
29107,Argentina,Capital Federal,Boedo,2,1,1,53,48,137000
29108,Argentina,Capital Federal,Flores,2,1,1,,,107000
29109,Argentina,Capital Federal,San Cristobal,1,0,1,,,37240
29110,Argentina,Capital Federal,Palermo,1,0,1,,,102600
29111,Argentina,Capital Federal,Boedo,1,,1,43,39,109000
29112,Argentina,Capital Federal,Palermo,1,,1,23,22,60000
29113,Argentina,Capital Federal,Villa Urquiza,2,,1,,,70000
29114,Argentina,Capital Federal,San Cristobal,1,,1,33,30,84500
29115,Argentina,Capital Federal,San Cristobal,1,,1,38,33,69900
29116,Argentina,Capital Federal,Colegiales,1,,1,,,78000
29117,Argentina,Capital Federal,Monserrat,1,,1,36,33,93000
29118,Argentina,Capital Federal,Caballito,1,,1,37,34,83000
29119,Argentina,Capital Federal,Caballito,1,,1,21,21,55000
29120,Argentina,Capital Federal,Balvanera,1,,1,27,25,68000
29121,Argentina,Capital Federal,Saavedra,1,,1,47,47,118000
29122,Argentina,Capital Federal,Recoleta,1,,1,40,38,125000
29123,Argentina,Capital Federal,Floresta,1,,1,40,35,92500
29124,Argentina,Capital Federal,Congreso,1,,1,42,42,78000
29125,Argentina,Capital Federal,Belgrano,2,,,35,35,113000
29126,Argentina,Capital Federal,Palermo,1,,,,,209000
29127,Argentina,Capital Federal,Palermo,1,,1,50,45,119000
29128,Argentina,Capital Federal,Flores,2,1,1,,,109000
29129,Argentina,Capital Federal,Recoleta,3,2,2,70,60,260000
29130,Argentina,Capital Federal,Flores,2,1,1,,,119000
29131,Argentina,Capital Federal,Retiro,2,1,1,53,53,115000
29132,Argentina,Capital Federal,Barracas,1,1,1,150,100,239000
29133,Argentina,Capital Federal,Barracas,1,1,1,43,37,85000
29134,Argentina,Capital Federal,Barracas,2,1,1,48,43,137500
29135,Argentina,Capital Federal,Barracas,3,1,1,69,56,220000
29136,Argentina,Capital Federal,Barracas,1,1,1,32,,58000
29137,Argentina,Capital Federal,Barracas,1,1,1,78,71,220000
29138,Argentina,Capital Federal,Barracas,2,1,1,43,43,115000
29139,Argentina,Capital Federal,Belgrano,1,1,1,25,25,99500
29140,Argentina,Capital Federal,Floresta,1,1,1,48,43,105600
29141,Argentina,Capital Federal,Floresta,2,1,1,58,50,127600
29142,Argentina,Capital Federal,Recoleta,1,1,1,42,42,195000
29143,Argentina,Capital Federal,Recoleta,1,1,1,28,28,105000
29144,Argentina,Capital Federal,Recoleta,2,1,1,45,45,95000
29145,Argentina,Capital Federal,Recoleta,1,1,1,23,23,69900
29146,Argentina,Capital Federal,Floresta,2,1,1,60,53,120000
29147,Argentina,Capital Federal,Palermo,2,1,1,52,42,178000
29148,Argentina,Capital Federal,Palermo,2,1,1,66,,155000
29149,Argentina,Capital Federal,Palermo,2,1,2,,,232925
29150,Argentina,Capital Federal,Retiro,1,1,1,23,23,110000
29151,Argentina,Capital Federal,Retiro,2,1,1,29,29,128000
29152,Argentina,Capital Federal,Retiro,2,1,1,69,60,299000
29153,Argentina,Capital Federal,Almagro,2,1,1,55,39,129500
29154,Argentina,Capital Federal,Almagro,2,1,1,,,120000
29155,Argentina,Capital Federal,Almagro,2,1,1,,,65000
29156,Argentina,Capital Federal,Almagro,1,1,1,44,24,68000
29157,Argentina,Capital Federal,Coghlan,1,1,1,36,32,100000
29158,Argentina,Capital Federal,Liniers,1,1,1,37,33,64000
29159,Argentina,Capital Federal,Liniers,1,1,1,37,33,64000
29160,Argentina,Capital Federal,Palermo,2,1,1,51,40,129000
29161,Argentina,Capital Federal,Palermo,2,1,1,35,33,129900
29162,Argentina,Capital Federal,Palermo,2,1,1,42,42,135000
29163,Argentina,Capital Federal,Palermo,2,1,1,51,40,129000
29164,Argentina,Capital Federal,Palermo,2,1,1,55,47,165000
29165,Argentina,Capital Federal,Nuñez,1,1,1,,32,130000
29166,Argentina,Capital Federal,Balvanera,3,2,1,50,50,98000
29167,Argentina,Capital Federal,Villa Crespo,1,1,1,46,41,85000
29168,Argentina,Capital Federal,Caballito,3,2,1,50,50,110000
29169,Argentina,Capital Federal,Belgrano,4,3,3,116,106,420000
29170,Argentina,Capital Federal,Belgrano,4,3,2,128,118,359000
29171,Argentina,Capital Federal,Belgrano,4,3,3,206,198,498000
29172,Argentina,Capital Federal,Belgrano,4,3,3,112,100,460000
29173,Argentina,Capital Federal,Recoleta,4,3,2,110,100,350000
29174,Argentina,Capital Federal,Recoleta,4,3,2,135,127,585000
29175,Argentina,Capital Federal,Recoleta,4,3,1,63,52,149000
29176,Argentina,Capital Federal,Recoleta,4,3,2,98,98,320000
29177,Argentina,Capital Federal,Caballito,4,3,6,,,373300
29178,Argentina,Capital Federal,Caballito,4,3,2,127,117,275000
29179,Argentina,Capital Federal,Colegiales,4,3,1,111,,220000
29180,Argentina,Capital Federal,Balvanera,3,2,1,63,63,110000
29181,Argentina,Capital Federal,Villa Luro,4,3,1,,,130000
29182,Argentina,Capital Federal,Villa Luro,3,3,2,70,60,204000
29183,Argentina,Capital Federal,Belgrano,4,3,3,,107,250000
29184,Argentina,Capital Federal,Barrio Norte,4,3,1,63,52,149000
29185,Argentina,Capital Federal,Barrio Norte,3,3,2,143,75,330000
29186,Argentina,Capital Federal,Villa Crespo,4,3,3,104,96,198000
29187,Argentina,Capital Federal,Villa Crespo,4,3,2,96,96,198000
29188,Argentina,Capital Federal,Puerto Madero,3,3,3,130,130,800000
29189,Argentina,Capital Federal,San Cristobal,4,3,2,74,70,210000
29190,Argentina,Capital Federal,San Cristobal,4,3,2,74,70,210000
29191,Argentina,Capital Federal,Villa Urquiza,4,3,2,87,83,280000
29192,Argentina,Capital Federal,Flores,5,4,3,,250,790000
29193,Argentina,Capital Federal,Belgrano,5,4,3,300,,850000
29194,Argentina,Capital Federal,Caballito,5,4,,,,478200
29195,Argentina,Capital Federal,Barrio Norte,6,4,3,154,154,460000
29196,Argentina,Capital Federal,Retiro,5,5,4,210,200,550000
29197,Argentina,Capital Federal,Belgrano,6,5,3,155,145,370000
29198,Argentina,Capital Federal,Belgrano,4,6,4,160,160,1190000
29199,Argentina,Capital Federal,Barrio Norte,4,3,2,90,86,175000
29200,Argentina,Capital Federal,Barracas,4,3,3,125,120,245000
29201,Argentina,Capital Federal,Villa del Parque,1,,1,47,42,107000
29202,Argentina,Capital Federal,Villa Crespo,3,2,1,56,54,120000
29203,Argentina,Capital Federal,Palermo,4,3,3,94,94,230000
29204,Argentina,Capital Federal,Almagro,3,3,2,119,80,185000
29205,Argentina,Capital Federal,Boedo,3,3,2,72,69,183000
29206,Argentina,Capital Federal,Villa Urquiza,3,2,1,62,62,140000
29207,Argentina,Capital Federal,Villa Ortuzar,3,2,1,,,249000
29208,Argentina,Capital Federal,Villa Crespo,3,2,1,59,,140000
29209,Argentina,Capital Federal,Barrio Norte,3,2,1,80,70,245000
29210,Argentina,Capital Federal,Palermo,4,3,2,75,71,199500
29211,Argentina,Capital Federal,Colegiales,3,2,1,80,70,111111
29212,Argentina,Capital Federal,Colegiales,3,2,1,50,50,110000
29213,Argentina,Capital Federal,Monserrat,3,2,2,170,80,230000
29214,Argentina,Capital Federal,Caballito,3,2,2,,,209000
29215,Argentina,Capital Federal,Caballito,3,2,2,,,207000
29216,Argentina,Capital Federal,Caballito,3,2,2,68,60,169000
29217,Argentina,Capital Federal,Caballito,3,2,2,60,60,130000
29218,Argentina,Capital Federal,Caballito,3,2,1,56,56,120000
29219,Argentina,Capital Federal,Caballito,3,2,,,,272200
29220,Argentina,Capital Federal,Caballito,3,2,,,,287100
29221,Argentina,Capital Federal,Agronomía,3,2,1,69,62,197000
29222,Argentina,Capital Federal,Palermo,4,3,3,107,107,250000
29223,Argentina,Capital Federal,Balvanera,3,2,2,85,77,175000
29224,Argentina,Capital Federal,Recoleta,3,2,1,70,,239000
29225,Argentina,Capital Federal,Barrio Norte,2,1,1,89,64,280000
29226,Argentina,Capital Federal,Recoleta,3,2,1,88,85,280000
29227,Argentina,Capital Federal,Recoleta,4,2,1,88,,240000
29228,Argentina,Capital Federal,Caballito,3,2,1,62,62,102517
29229,Argentina,Capital Federal,Recoleta,3,2,1,82,75,160000
29230,Argentina,Capital Federal,Caballito,3,2,1,87,80,175000
29231,Argentina,Capital Federal,Villa Ortuzar,3,2,1,,85,280000
29232,Argentina,Capital Federal,Barrio Norte,3,2,1,61,58,152000
29233,Argentina,Capital Federal,Barrio Norte,4,2,1,84,76,190000
29234,Argentina,Capital Federal,Barrio Norte,3,2,1,63,52,149000
29235,Argentina,Capital Federal,Barrio Norte,3,2,1,76,66,220000
29236,Argentina,Capital Federal,Barrio Norte,3,2,2,110,100,398000
29237,Argentina,Capital Federal,Puerto Madero,3,2,2,,98,470000
29238,Argentina,Capital Federal,Puerto Madero,2,2,2,66,66,349000
29239,Argentina,Capital Federal,Puerto Madero,3,2,2,115,109,530000
29240,Argentina,Capital Federal,Recoleta,3,2,1,,100,298000
29241,Argentina,Capital Federal,Villa Urquiza,3,2,1,,79,194277
29242,Argentina,Capital Federal,Caballito,3,2,1,64,64,112244
29243,Argentina,Capital Federal,Recoleta,5,2,2,175,137,460000
29244,Argentina,Capital Federal,Belgrano,3,2,1,53,50,150000
29245,Argentina,Capital Federal,Belgrano,3,2,1,140,70,285000
29246,Argentina,Capital Federal,Palermo,3,2,1,51,50,155000
29247,Argentina,Capital Federal,Palermo,4,2,3,143,,549000
29248,Argentina,Capital Federal,Palermo,3,2,2,90,90,365000
29249,Argentina,Capital Federal,Palermo,3,2,2,77,72,520000
29250,Argentina,Capital Federal,Palermo,3,2,2,90,81,335000
29251,Argentina,Capital Federal,Palermo,3,2,2,93,82,330000
29252,Argentina,Capital Federal,Palermo,3,2,1,72,60,209900
29253,Argentina,Capital Federal,Palermo,3,2,2,70,67,230000
29254,Argentina,Capital Federal,Palermo,3,2,1,60,57,200000
29255,Argentina,Capital Federal,Palermo,3,2,2,94,92,290000
29256,Argentina,Capital Federal,Barracas,3,2,2,89,70,217200
29257,Argentina,Capital Federal,Belgrano,3,2,1,69,55,165000
29258,Argentina,Capital Federal,Belgrano,3,2,1,66,60,180000
29259,Argentina,Capital Federal,Parque Chacabuco,3,2,1,109,92,179000
29260,Argentina,Capital Federal,Belgrano,3,2,1,41,41,102500
29261,Argentina,Capital Federal,Belgrano,3,2,1,53,49,125000
29262,Argentina,Capital Federal,Belgrano,3,2,1,55,45,125000
29263,Argentina,Capital Federal,Belgrano,4,2,2,148,132,490000
29264,Argentina,Capital Federal,Belgrano,4,2,2,138,128,340000
29265,Argentina,Capital Federal,Paternal,3,2,1,63,57,160000
29266,Argentina,Capital Federal,Villa Santa Rita,3,2,1,70,62,139500
29267,Argentina,Capital Federal,Palermo,3,3,2,90,90,298000
29268,Argentina,Capital Federal,Villa del Parque,3,2,1,49,49,130000
29269,Argentina,Capital Federal,Caballito,4,3,2,,84,195000
29270,Argentina,Capital Federal,Caballito,4,3,2,94,84,195000
29271,Argentina,Capital Federal,Caballito,4,3,1,121,93,295000
29272,Argentina,Capital Federal,San Telmo,4,3,1,59,56,110000
29273,Argentina,Capital Federal,Tribunales,3,3,2,43,43,94500
29274,Argentina,Capital Federal,Barrio Norte,4,3,2,,120,239000
29275,Argentina,Capital Federal,San Nicolás,4,3,2,94,94,215000
29276,Argentina,Capital Federal,Nuñez,4,4,3,210,210,895000
29277,Argentina,Capital Federal,Palermo,5,4,3,150,141,365000
29278,Argentina,Capital Federal,Recoleta,4,3,2,103,92,325000
29279,Argentina,Capital Federal,Palermo,5,4,4,225,205,820000
29280,Argentina,Capital Federal,Belgrano,6,4,5,400,370,2150000
29281,Argentina,Capital Federal,Congreso,6,4,1,95,95,109000
29282,Argentina,Capital Federal,Recoleta,5,4,3,190,180,510000
29283,Argentina,Capital Federal,Recoleta,8,4,4,387,357,1500000
29284,Argentina,Capital Federal,Barrio Norte,5,4,2,247,,770000
29285,Argentina,Capital Federal,Barrio Norte,5,4,1,110,95,318000
29286,Argentina,Capital Federal,Palermo,8,5,3,419,375,1350000
29287,Argentina,Capital Federal,Belgrano,6,5,4,285,270,1400000
29288,Argentina,Capital Federal,Abasto,2,,2,60,56,195000
29289,Argentina,Capital Federal,Belgrano,5,4,4,236,221,710000
29290,Argentina,Capital Federal,Recoleta,,3,3,,268,630000
29291,Argentina,Capital Federal,Recoleta,3,3,2,130,120,450000
29292,Argentina,Capital Federal,Recoleta,4,3,2,137,129,400000
29293,Argentina,Capital Federal,Abasto,4,3,1,76,70,210000
29294,Argentina,Capital Federal,Retiro,5,3,3,183,180,470000
29295,Argentina,Capital Federal,Almagro,4,3,2,,,155000
29296,Argentina,Capital Federal,Almagro,4,3,3,95,89,205000
29297,Argentina,Capital Federal,Almagro,4,3,2,,,155000
29298,Argentina,Capital Federal,Liniers,4,3,1,64,61,129000
29299,Argentina,Capital Federal,Palermo,5,3,2,240,220,840000
29300,Argentina,Capital Federal,Palermo,3,2,1,70,,239000
29301,Argentina,Capital Federal,Palermo,3,3,1,86,86,300000
29302,Argentina,Capital Federal,Palermo,4,3,2,200,200,700000
29303,Argentina,Capital Federal,Barracas,4,3,2,135,78,230000
29304,Argentina,Capital Federal,Barracas,5,3,2,180,180,125000
29305,Argentina,Capital Federal,Belgrano,4,3,3,150,132,500000
29306,Argentina,Capital Federal,Belgrano,4,3,2,190,170,950000
29307,Argentina,Capital Federal,Belgrano,4,3,2,96,88,235000
29308,Argentina,Capital Federal,Belgrano,5,3,2,132,119,335000
29309,Argentina,Capital Federal,Belgrano,5,3,3,120,120,250000
29310,Argentina,Capital Federal,Belgrano,4,3,3,,123,420000
29311,Argentina,Capital Federal,Belgrano,4,3,2,142,116,400000
29312,Argentina,Capital Federal,Paternal,4,3,2,80,72,169000
29313,Argentina,Capital Federal,Recoleta,4,3,1,61,55,170000
29314,Argentina,Capital Federal,Villa Santa Rita,3,2,1,70,62,139500
29315,Argentina,Capital Federal,Palermo,3,2,2,65,60,225000
29316,Argentina,Capital Federal,Almagro,3,2,1,61,58,260000
29317,Argentina,Capital Federal,Barrio Norte,2,1,1,42,36,140000
29318,Argentina,Capital Federal,Almagro,2,1,1,52,42,90000
29319,Argentina,Capital Federal,Retiro,1,1,1,30,30,65000
29320,Argentina,Capital Federal,Retiro,1,1,1,37,33,100000
29321,Argentina,Capital Federal,Nuñez,2,1,1,,50,160000
29322,Argentina,Capital Federal,Flores,2,1,1,,40,45000
29323,Argentina,Capital Federal,Flores,2,1,1,,43,82000
29324,Argentina,Capital Federal,Boedo,2,1,1,51,48,128000
29325,Argentina,Capital Federal,,1,1,1,29,29,70566
29326,Argentina,Capital Federal,,1,1,1,29,29,66496
29327,Argentina,Capital Federal,,1,1,1,29,29,66496
29328,Argentina,Capital Federal,,1,1,1,29,29,69183
29329,Argentina,Capital Federal,Liniers,2,1,1,,54,118000
29330,Argentina,Capital Federal,Villa Urquiza,1,0,1,,,102000
29331,Argentina,Capital Federal,Villa Urquiza,,,1,32,29,96000
29332,Argentina,Capital Federal,Villa Urquiza,2,,2,97,70,248000
29333,Argentina,Capital Federal,San Cristobal,1,,1,,22,52000
29334,Argentina,Capital Federal,San Cristobal,1,,1,,35,62955
29335,Argentina,Capital Federal,Puerto Madero,1,,1,,33,75000
29336,Argentina,Capital Federal,Puerto Madero,1,,1,62,31,149000
29337,Argentina,Capital Federal,Puerto Madero,1,,1,,36,79000
29338,Argentina,Capital Federal,Constitución,1,,1,50,46,72000
29339,Argentina,Capital Federal,Villa Lugano,2,,1,55,55,55000
29340,Argentina,Capital Federal,Villa Devoto,2,,2,76,70,235000
29341,Argentina,Capital Federal,Villa Crespo,1,,1,41,41,88000
29342,Argentina,Capital Federal,Villa Pueyrredón,2,,1,62,62,145000
29343,Argentina,Capital Federal,Villa Crespo,1,,1,41,41,78000
29344,Argentina,Capital Federal,Palermo,2,1,1,,50,145000
29345,Argentina,Capital Federal,Palermo,2,1,1,46,42,175000
29346,Argentina,Capital Federal,Colegiales,2,1,1,38,38,100000
29347,Argentina,Capital Federal,San Telmo,2,1,1,37,37,75000
29348,Argentina,Capital Federal,Caballito,2,1,1,35,35,72000
29349,Argentina,Capital Federal,Caballito,1,1,1,40,28,78000
29350,Argentina,Capital Federal,Caballito,2,1,1,51,51,115000
29351,Argentina,Capital Federal,Caballito,2,1,1,,43,120000
29352,Argentina,Capital Federal,Caballito,2,1,1,34,34,57130
29353,Argentina,Capital Federal,Caballito,2,1,1,40,40,105000
29354,Argentina,Capital Federal,Caballito,2,1,1,40,35,98000
29355,Argentina,Capital Federal,Caballito,2,1,1,51,,78500
29356,Argentina,Capital Federal,Balvanera,2,1,1,39,30,62000
29357,Argentina,Capital Federal,Palermo,1,1,1,51,34,175000
29358,Argentina,Capital Federal,Saavedra,2,1,1,100,100,210000
29359,Argentina,Capital Federal,Saavedra,2,1,1,50,41,120000
29360,Argentina,Capital Federal,Recoleta,2,1,1,54,44,185000
29361,Argentina,Capital Federal,Recoleta,1,1,1,42,42,130000
29362,Argentina,Capital Federal,Recoleta,1,1,1,47,34,124800
29363,Argentina,Capital Federal,Floresta,2,1,1,41,37,65000
29364,Argentina,Capital Federal,Congreso,1,1,1,21,21,39000
29365,Argentina,Capital Federal,Belgrano,2,1,1,42,42,130000
29366,Argentina,Capital Federal,Belgrano,2,1,1,38,38,103000
29367,Argentina,Capital Federal,Belgrano,2,1,1,40,38,155000
29368,Argentina,Capital Federal,Belgrano,2,1,1,58,58,139000
29369,Argentina,Capital Federal,Palermo,1,1,1,41,37,127000
29370,Argentina,Capital Federal,Saavedra,2,1,1,46,44,145000
29371,Argentina,Capital Federal,Barrio Norte,3,,3,90,85,260000
29372,Argentina,Capital Federal,Parque Chas,1,,1,51,42,135000
29373,Argentina,Capital Federal,Villa Luro,1,,1,46,40,73900
29374,Argentina,Capital Federal,San Nicolás,1,1,1,29,29,73417
29375,Argentina,Capital Federal,San Nicolás,1,1,1,32,32,75000
29376,Argentina,Capital Federal,San Nicolás,1,1,1,29,29,65192
29377,Argentina,Capital Federal,San Nicolás,2,1,1,72,30,142215
29378,Argentina,Capital Federal,San Nicolás,1,1,1,,1,39928
29379,Argentina,Capital Federal,Villa Crespo,1,1,1,41,35,95000
29380,Argentina,Capital Federal,Villa Crespo,2,1,1,47,47,108000
29381,Argentina,Capital Federal,Villa Crespo,2,1,1,37,37,76000
29382,Argentina,Capital Federal,Constitución,2,1,1,41,41,59000
29383,Argentina,Capital Federal,Puerto Madero,2,1,1,,60,450000
29384,Argentina,Capital Federal,Villa Urquiza,2,1,1,47,42,149000
